player,player_id,team,opponent,market,line,book,season_avg,avg_last_7,over_rate_last_7,edge_last_7,predicted_score,confidence_pct,game_time,game_date,ml_prob_over,avg_last_main,over_rate_main,edge_last_main,key,label_over,minutes_last_n,minutes_last_game,is_back_to_back,is_home,days_rest,actual_stat,game_date_dt,minutes_avg_last_n,minutes_avg_last_3,minutes_trend,stat_trend,board_line,is_board_line,delta_from_line,team_pace_season,opp_pace_season,game_pace_season_avg,team_def_rtg_season,opp_def_rtg_season,opp_def_rtg_minus_league_avg,team_pace_last10,opp_pace_last10,team_def_rtg_last10,opp_def_rtg_last10,usage_season,minutes_season,expected_minutes,opp_pos_dvp_delta,env_pace_delta,env_def_softness,game_env_score
Zach Edey,1641744.0,MEM,LAC,rebounds,15.5,PrizePicks,8.35,9.86,0.22,-5.64,10.03,20.0,2025-11-29 03:10:00+00:00,2025-11-29,0.228,11.8,0.33,-3.7,Zach Edey|MEM|LAC|rebounds|15.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-5.470000000000001,101.4,97.15,99.275,114.9,119.9,5.160000000000011,99.66,97.62,114.3,120.7,0.158,24.8,24.8,-1.2693512304250565,-1.8884827686915884,-5.160000000000011,-7.048482768691599
Zach LaVine,203897.0,SAC,UTA,assists,4.5,PrizePicks,3.92,2.29,0.11,-2.21,2.95,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.259,2.3,0.08,-2.2,Zach LaVine|SAC|UTA|assists|4.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.5499999999999998,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.236,33.7,33.7,-0.8456985003946329,1.3215172313084054,-4.859999999999999,-3.538482768691594
Zach LaVine,203897.0,SAC,UTA,points,29.5,PrizePicks,20.76,14.57,0.11,-14.93,17.18,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.302,14.9,0.08,-14.6,Zach LaVine|SAC|UTA|points|29.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-12.32,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.236,33.7,33.7,-1.3121938643980418,1.3215172313084054,-4.859999999999999,-3.538482768691594
Zach LaVine,203897.0,SAC,UTA,pra,25.5,PrizePicks,28.74,19.86,0.33,-5.64,23.59,20.0,2025-11-29 02:40:00+00:00,2025-11-29,0.276,20.3,0.33,-5.2,Zach LaVine|SAC|UTA|pra|25.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.91,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.236,33.7,33.7,-1.6085038106698732,1.3215172313084054,-4.859999999999999,-3.538482768691594
Zach LaVine,203897.0,SAC,UTA,rebounds,5.5,PrizePicks,4.05,3.0,0.22,-2.5,3.46,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.208,3.1,0.17,-2.4,Zach LaVine|SAC|UTA|rebounds|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.04,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.236,33.7,33.7,-0.4026845637583891,1.3215172313084054,-4.859999999999999,-3.538482768691594
Ace Bailey,1642846.0,UTA,SAC,pra,29.5,PrizePicks,15.0,19.86,0.11,-9.64,17.69,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.291,19.3,0.08,-10.2,Ace Bailey|UTA|SAC|pra|29.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-11.81,102.85,102.12,102.485,119.6,119.9,5.160000000000011,104.47,101.1,122.6,119.8,0.187,21.3,21.3,2.8137184115523475,1.3215172313084054,-5.160000000000011,-3.838482768691605
Anthony Black,1641710.0,ORL,DET,pra,24.5,PrizePicks,12.67,21.29,0.44,-3.21,17.04,20.0,2025-11-29 00:40:00+00:00,2025-11-29,0.239,19.3,0.33,-5.2,Anthony Black|ORL|DET|pra|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.460000000000001,101.02,101.34,101.18,112.4,110.7,-4.039999999999992,100.31,101.59,110.6,111.7,0.203,27.4,27.4,-1.795372497538562,0.0165172313084127,4.039999999999992,4.056517231308405
Brandon Miller,1641706.0,CHA,CHI,ra,6.5,PrizePicks,7.03,6.0,0.56,-0.5,6.65,37.5,2025-11-29 00:40:00+00:00,2025-11-29,0.225,6.6,0.58,0.1,Brandon Miller|CHA|CHI|ra|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.1500000000000003,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.303,24.9,24.9,1.1710048426150124,1.481517231308402,-2.660000000000011,-1.1784827686916088
DeMar DeRozan,201942.0,SAC,UTA,pra,34.5,PrizePicks,29.72,23.29,0.22,-11.21,25.31,10.0,2025-11-29 02:40:00+00:00,2025-11-29,0.249,21.9,0.17,-12.6,DeMar DeRozan|SAC|UTA|pra|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-9.19,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.202,33.1,33.1,-1.6085038106698732,1.3215172313084054,-4.859999999999999,-3.538482768691594
Isaiah Collier,1642268.0,UTA,SAC,pra,17.0,PrizePicks,18.16,18.43,0.44,1.43,18.51,42.9,2025-11-29 02:40:00+00:00,2025-11-29,0.275,18.9,0.42,1.9,Isaiah Collier|UTA|SAC|pra|17.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,1.5100000000000016,102.85,102.12,102.485,119.6,119.9,5.160000000000011,104.47,101.1,122.6,119.8,0.169,23.3,23.3,2.8137184115523475,1.3215172313084054,-5.160000000000011,-3.838482768691605
Jarace Walker,1641716.0,IND,WAS,pra,19.5,PrizePicks,10.75,16.29,0.33,-3.21,13.76,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.222,15.5,0.25,-4.0,Jarace Walker|IND|WAS|pra|19.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-5.74,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.191,27.7,27.7,0.4398053680740865,1.4115172313084088,-7.660000000000011,-6.248482768691602
Russell Westbrook,201566.0,SAC,UTA,pra,39.5,PrizePicks,36.09,28.86,0.11,-10.64,30.49,5.0,2025-11-29 02:40:00+00:00,2025-11-29,0.217,25.7,0.08,-13.8,Russell Westbrook|SAC|UTA|pra|39.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-9.010000000000002,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.232,28.6,28.6,-1.6085038106698732,1.3215172313084054,-4.859999999999999,-3.538482768691594
Brandon Miller,1641706.0,CHA,CHI,ra,7.0,PrizePicks,7.03,6.0,0.33,-1.0,6.65,25.0,2025-11-29 00:40:00+00:00,2025-11-29,,6.6,0.42,-0.4,Brandon Miller|CHA|CHI|ra|7.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.3499999999999996,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.303,24.9,24.9,1.1710048426150124,1.481517231308402,-2.660000000000011,-1.1784827686916088
Cameron Johnson,1629661.0,DEN,SAS,ra,6.5,PrizePicks,5.88,6.29,0.56,-0.21,5.93,25.0,2025-11-29 02:40:00+00:00,2025-11-29,,5.8,0.42,-0.7,Cameron Johnson|DEN|SAS|ra|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.5700000000000003,100.61,100.14,100.375,113.8,112.5,-2.239999999999995,100.15,100.95,117.1,114.7,0.147,28.4,28.4,0.1710048426150123,-0.7884827686915941,2.239999999999995,1.4515172313084008
Darius Garland,1629636.0,CLE,ATL,ra,9.0,PrizePicks,9.34,9.14,0.33,0.14,9.29,30.3,2025-11-29 00:40:00+00:00,2025-11-29,,9.3,0.42,0.3,Darius Garland|CLE|ATL|ra|9.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.2899999999999991,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.243,27.1,27.1,0.2662429378531072,1.0215172313084082,1.1400000000000006,2.161517231308409
De'Andre Hunter,1629631.0,CLE,ATL,ra,7.0,PrizePicks,5.69,7.14,0.56,0.14,6.55,32.3,2025-11-29 00:40:00+00:00,2025-11-29,,7.1,0.5,0.1,De'Andre Hunter|CLE|ATL|ra|7.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.4500000000000002,102.47,101.9,102.185,112.2,113.6,-1.1400000000000006,101.99,101.8,112.1,114.5,0.23,29.1,29.1,0.2662429378531072,1.0215172313084082,1.1400000000000006,2.161517231308409
Jarace Walker,1641716.0,IND,WAS,rebounds,5.5,PrizePicks,3.08,5.43,0.44,-0.07,4.16,20.0,2025-11-29 00:40:00+00:00,2025-11-29,,4.6,0.33,-0.9,Jarace Walker|IND|WAS|rebounds|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.34,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.191,27.7,27.7,-0.2458218186603504,1.4115172313084088,-7.660000000000011,-6.248482768691602
Mikal Bridges,1628969.0,NYK,MIL,ra,8.0,PrizePicks,6.77,8.14,0.44,0.14,7.58,27.0,2025-11-29 00:40:00+00:00,2025-11-29,,8.1,0.42,0.1,Mikal Bridges|NYK|MIL|ra|8.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.4199999999999999,100.0,100.45,100.225,114.0,116.7,1.960000000000008,100.2,98.84,114.2,117.4,0.162,35.2,35.2,-0.0789951573849876,-0.9384827686915996,-1.960000000000008,-2.898482768691608
Myles Turner,1626167.0,MIL,NYK,ra,8.0,PrizePicks,8.05,8.71,0.67,0.71,8.24,39.0,2025-11-29 00:40:00+00:00,2025-11-29,,8.2,0.58,0.2,Myles Turner|MIL|NYK|ra|8.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.2400000000000002,100.45,100.0,100.225,116.7,114.0,-0.7399999999999949,98.84,100.2,117.4,114.2,0.176,30.1,30.1,-1.5158083441981738,-0.9384827686915996,0.7399999999999949,-0.1984827686916048
Ryan Rollins,1631157.0,MIL,NYK,ra,10.0,PrizePicks,4.49,11.43,0.67,1.43,8.48,56.0,2025-11-29 00:40:00+00:00,2025-11-29,,11.0,0.67,1.0,Ryan Rollins|MIL|NYK|ra|10.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.5199999999999996,100.45,100.0,100.225,116.7,114.0,-0.7399999999999949,98.84,100.2,117.4,114.2,0.242,32.6,32.6,-1.5158083441981738,-0.9384827686915996,0.7399999999999949,-0.1984827686916048
Zach LaVine,203897.0,SAC,UTA,pra,34.5,PrizePicks,28.74,19.86,0.11,-14.64,23.59,5.0,2025-11-29 02:40:00+00:00,2025-11-29,,20.3,0.08,-14.2,Zach LaVine|SAC|UTA|pra|34.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-10.91,102.12,102.85,102.485,119.9,119.6,4.859999999999999,101.1,104.47,119.8,122.6,0.236,33.7,33.7,-1.6085038106698732,1.3215172313084054,-4.859999999999999,-3.538482768691594
Andrew Nembhard,1629614.0,IND,WAS,ra,8.5,PrizePicks,7.26,8.14,0.56,-0.36,7.85,35.0,2025-11-29 00:40:00+00:00,2025-11-29,0.184,8.3,0.58,-0.2,Andrew Nembhard|IND|WAS|ra|8.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.6500000000000004,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.245,30.8,30.8,0.0732604817127562,1.4115172313084088,-7.660000000000011,-6.248482768691602
Bennedict Mathurin,1631097.0,IND,WAS,ra,7.5,PrizePicks,6.31,8.29,0.44,0.79,7.34,33.5,2025-11-29 00:40:00+00:00,2025-11-29,0.202,7.9,0.42,0.4,Bennedict Mathurin|IND|WAS|ra|7.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.1600000000000001,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.265,33.2,33.2,0.0732604817127562,1.4115172313084088,-7.660000000000011,-6.248482768691602
Joel Embiid,203954.0,PHI,BKN,ra,9.0,PrizePicks,14.62,9.29,0.44,0.29,11.95,58.4,2025-11-29 00:40:00+00:00,2025-11-29,0.229,10.6,0.5,1.6,Joel Embiid|PHI|BKN|ra|9.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,2.95,100.28,97.5,98.89,115.9,122.3,7.560000000000002,99.71,96.05,115.5,120.0,0.345,23.3,23.3,0.1710048426150123,-2.273482768691593,-7.560000000000002,-9.833482768691596
Nic Claxton,1629651.0,BKN,PHI,ra,12.0,PrizePicks,9.54,13.0,0.56,1.0,11.5,39.3,2025-11-29 00:40:00+00:00,2025-11-29,0.255,12.7,0.5,0.7,Nic Claxton|BKN|PHI|ra|12.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.5,97.5,100.28,98.89,122.3,115.9,1.1600000000000108,96.05,99.71,120.0,115.5,0.188,30.1,30.1,0.6710048426150124,-2.273482768691593,-1.1600000000000108,-3.4334827686916043
Pascal Siakam,1627783.0,IND,WAS,ra,12.0,PrizePicks,10.28,9.0,0.22,-3.0,9.87,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.207,9.9,0.25,-2.1,Pascal Siakam|IND|WAS|ra|12.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.130000000000001,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.276,34.4,34.4,0.0732604817127562,1.4115172313084088,-7.660000000000011,-6.248482768691602
Paul George,202331.0,PHI,BKN,ra,8.0,PrizePicks,9.96,9.86,0.56,1.86,9.64,59.0,2025-11-29 00:40:00+00:00,2025-11-29,0.224,9.2,0.58,1.2,Paul George|PHI|BKN|ra|8.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,1.6400000000000006,100.28,97.5,98.89,115.9,122.3,7.560000000000002,99.71,96.05,115.5,120.0,0.252,21.8,21.8,0.1710048426150123,-2.273482768691593,-7.560000000000002,-9.833482768691596
Terance Mann,1629611.0,BKN,PHI,ra,7.0,PrizePicks,5.5,7.86,0.56,0.86,6.57,25.0,2025-11-29 00:40:00+00:00,2025-11-29,0.221,7.0,0.42,0.0,Terance Mann|BKN|PHI|ra|7.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.4299999999999997,97.5,100.28,98.89,122.3,115.9,1.1600000000000108,96.05,99.71,120.0,115.5,0.139,27.1,27.1,0.6710048426150124,-2.273482768691593,-1.1600000000000108,-3.4334827686916043
Tyrese Maxey,1630178.0,PHI,BKN,ra,11.0,PrizePicks,7.64,10.29,0.33,-0.71,9.51,20.0,2025-11-29 00:40:00+00:00,2025-11-29,0.211,11.0,0.33,0.0,Tyrese Maxey|PHI|BKN|ra|11.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.4900000000000002,100.28,97.5,98.89,115.9,122.3,7.560000000000002,99.71,96.05,115.5,120.0,0.289,40.0,40.0,0.1710048426150123,-2.273482768691593,-7.560000000000002,-9.833482768691596
VJ Edgecombe,1642845.0,PHI,BKN,ra,9.0,PrizePicks,10.2,10.0,0.67,1.0,10.0,49.2,2025-11-29 00:40:00+00:00,2025-11-29,0.243,9.8,0.58,0.8,VJ Edgecombe|PHI|BKN|ra|9.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,1.0,100.28,97.5,98.89,115.9,122.3,7.560000000000002,99.71,96.05,115.5,120.0,0.19,37.4,37.4,0.1710048426150123,-2.273482768691593,-7.560000000000002,-9.833482768691596
Ace Bailey,1642846.0,UTA,SAC,ra,6.0,PrizePicks,5.12,4.86,0.33,-1.14,5.3,25.0,2025-11-29 02:40:00+00:00,2025-11-29,0.239,5.7,0.42,-0.3,Ace Bailey|UTA|SAC|ra|6.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.7000000000000002,102.85,102.12,102.485,119.6,119.9,5.160000000000011,104.47,101.1,122.6,119.8,0.187,21.3,21.3,1.915365744870652,1.3215172313084054,-5.160000000000011,-3.838482768691605
Ajay Mitchell,1642349.0,OKC,PHX,ra,7.0,PrizePicks,4.95,6.57,0.44,-0.43,6.33,43.7,2025-11-29 02:40:00+00:00,2025-11-29,0.241,7.6,0.5,0.6,Ajay Mitchell|OKC|PHX|ra|7.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.6699999999999999,100.58,100.4,100.49,103.4,112.3,-2.4399999999999977,100.95,100.65,102.0,109.2,0.241,26.4,26.4,-0.2754237288135588,-0.6734827686915992,2.4399999999999977,1.7665172313083986
Anthony Davis,203076.0,DAL,LAL,ra,12.0,PrizePicks,13.24,14.57,0.78,2.57,13.81,66.7,2025-11-29 03:10:00+00:00,2025-11-29,0.258,14.0,0.67,2.0,Anthony Davis|DAL|LAL|ra|12.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,1.8100000000000005,102.45,100.58,101.515,111.5,114.5,-0.2399999999999948,102.01,99.85,113.0,113.9,0.258,29.6,29.6,-1.543280871670702,0.3515172313084065,0.2399999999999948,0.5915172313084013
Ben Sheppard,1641767.0,IND,WAS,points,11.5,PrizePicks,5.06,5.43,0.22,-6.07,5.11,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.281,5.0,0.17,-6.5,Ben Sheppard|IND|WAS|points|11.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-6.39,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.123,25.8,25.8,0.3595233073191295,1.4115172313084088,-7.660000000000011,-6.248482768691602
Ben Sheppard,1641767.0,IND,WAS,rebounds,6.5,PrizePicks,2.49,4.0,0.11,-2.5,3.24,5.0,2025-11-29 00:40:00+00:00,2025-11-29,0.222,3.6,0.08,-2.9,Ben Sheppard|IND|WAS|rebounds|6.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-3.26,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.123,25.8,25.8,-0.2458218186603504,1.4115172313084088,-7.660000000000011,-6.248482768691602
Bub Carrington,1642267.0,WAS,IND,assists,3.5,PrizePicks,4.39,3.43,0.44,-0.07,4.16,66.6,2025-11-29 00:40:00+00:00,2025-11-29,0.224,4.3,0.5,0.8,Bub Carrington|WAS|IND|assists|3.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.6600000000000001,103.11,102.04,102.575,122.4,116.0,1.2600000000000051,102.14,101.75,123.2,117.5,0.144,25.2,25.2,-0.9555886102847428,1.4115172313084088,-1.2600000000000051,0.1515172313084036
Bub Carrington,1642267.0,WAS,IND,rebounds,5.5,PrizePicks,4.03,2.57,0.22,-2.93,3.33,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.227,3.0,0.17,-2.5,Bub Carrington|WAS|IND|rebounds|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.17,103.11,102.04,102.575,122.4,116.0,1.2600000000000051,102.14,101.75,123.2,117.5,0.144,25.2,25.2,0.3306487695749442,1.4115172313084088,-1.2600000000000051,0.1515172313084036
Cameron Johnson,1629661.0,DEN,SAS,ra,7.0,PrizePicks,5.88,6.29,0.33,-0.71,5.93,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.222,5.8,0.25,-1.2,Cameron Johnson|DEN|SAS|ra|7.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.0700000000000005,100.61,100.14,100.375,113.8,112.5,-2.239999999999995,100.15,100.95,117.1,114.7,0.147,28.4,28.4,0.1710048426150123,-0.7884827686915941,2.239999999999995,1.4515172313084008
Collin Sexton,1629012.0,CHA,CHI,assists,5.5,PrizePicks,3.73,3.43,0.11,-2.07,3.78,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.23,4.0,0.17,-1.5,Collin Sexton|CHA|CHI|assists|5.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.7200000000000002,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.242,26.1,26.1,0.6828729281767951,1.481517231308402,-2.660000000000011,-1.1784827686916088
Collin Sexton,1629012.0,CHA,CHI,points,24.5,PrizePicks,18.69,15.71,0.11,-8.79,16.86,5.0,2025-11-29 00:40:00+00:00,2025-11-29,0.296,15.6,0.08,-8.9,Collin Sexton|CHA|CHI|points|24.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.640000000000001,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.242,26.1,26.1,1.5937890415848628,1.481517231308402,-2.660000000000011,-1.1784827686916088
Collin Sexton,1629012.0,CHA,CHI,pra,20.5,PrizePicks,25.21,20.86,0.44,0.36,22.77,36.2,2025-11-29 00:40:00+00:00,2025-11-29,0.278,21.3,0.5,0.8,Collin Sexton|CHA|CHI|pra|20.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,2.27,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.242,26.1,26.1,4.44705174488568,1.481517231308402,-2.660000000000011,-1.1784827686916088
Collin Sexton,1629012.0,CHA,CHI,rebounds,3.5,PrizePicks,2.78,1.71,0.22,-1.79,2.14,15.0,2025-11-29 00:40:00+00:00,2025-11-29,0.207,1.7,0.25,-1.8,Collin Sexton|CHA|CHI|rebounds|3.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-1.36,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.242,26.1,26.1,1.5460333849595589,1.481517231308402,-2.660000000000011,-1.1784827686916088
Dylan Harper,1642844.0,SAS,DEN,ra,7.0,PrizePicks,7.43,7.43,0.44,0.43,7.43,36.5,2025-11-29 02:40:00+00:00,2025-11-29,0.231,7.43,0.44,0.43,Dylan Harper|SAS|DEN|ra|7.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.4299999999999997,100.14,100.61,100.375,112.5,113.8,-0.9399999999999976,100.95,100.15,114.7,117.1,0.239,21.5,21.5,-0.5337570621468926,-0.7884827686915941,0.9399999999999976,0.1515172313084035
Grayson Allen,1628960.0,PHX,OKC,ra,8.0,PrizePicks,5.11,6.0,0.22,-2.0,6.0,15.0,2025-11-29 02:40:00+00:00,2025-11-29,0.233,6.9,0.25,-1.1,Grayson Allen|PHX|OKC|ra|8.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.0,100.4,100.58,100.49,112.3,103.4,-11.33999999999999,100.65,100.95,109.2,102.0,0.205,32.1,32.1,1.7813944530046228,-0.6734827686915992,11.33999999999999,10.66651723130839
Isaac Okoro,1630171.0,CHI,CHA,points,14.5,PrizePicks,8.11,9.29,0.33,-5.21,9.14,20.0,2025-11-29 00:40:00+00:00,2025-11-29,0.269,10.1,0.33,-4.4,Isaac Okoro|CHI|CHA|points|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-5.359999999999999,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.136,24.8,24.8,3.824558272354096,1.481517231308402,-4.560000000000002,-3.0784827686916003
Isaac Okoro,1630171.0,CHI,CHA,rebounds,3.5,PrizePicks,2.78,2.86,0.44,-0.64,2.76,25.0,2025-11-29 00:40:00+00:00,2025-11-29,0.192,2.7,0.42,-0.8,Isaac Okoro|CHI|CHA|rebounds|3.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.7400000000000002,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.136,24.8,24.8,-0.5693512304250561,1.481517231308402,-4.560000000000002,-3.0784827686916003
Ivica Zubac,1627826.0,LAC,MEM,ra,14.0,PrizePicks,9.61,15.86,0.44,1.86,13.14,39.9,2025-11-29 03:10:00+00:00,2025-11-29,0.273,15.3,0.42,1.3,Ivica Zubac|LAC|MEM|ra|14.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.8599999999999994,97.15,101.4,99.275,119.9,114.9,0.1600000000000108,97.62,99.66,120.7,114.3,0.2,32.2,32.2,0.9177580893682596,-1.8884827686915884,-0.1600000000000108,-2.048482768691599
Jay Huff,1630643.0,IND,WAS,points,14.5,PrizePicks,5.62,8.86,0.22,-5.64,7.26,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.291,8.1,0.17,-6.4,Jay Huff|IND|WAS|points|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-7.24,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.17,17.0,17.0,0.3595233073191295,1.4115172313084088,-7.660000000000011,-6.248482768691602
Jay Huff,1630643.0,IND,WAS,rebounds,7.5,PrizePicks,1.98,3.14,0.11,-4.36,3.1,10.0,2025-11-29 00:40:00+00:00,2025-11-29,0.227,4.2,0.17,-3.3,Jay Huff|IND|WAS|rebounds|7.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-4.4,102.04,103.11,102.575,116.0,122.4,7.660000000000011,101.75,102.14,117.5,123.2,0.17,17.0,17.0,-0.2458218186603504,1.4115172313084088,-7.660000000000011,-6.248482768691602
Jusuf Nurkić,203994.0,UTA,SAC,ra,14.0,PrizePicks,11.38,14.86,0.56,0.86,13.36,36.9,2025-11-29 02:40:00+00:00,2025-11-29,0.269,14.6,0.5,0.6,Jusuf Nurkić|UTA|SAC|ra|14.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.6400000000000006,102.85,102.12,102.485,119.6,119.9,5.160000000000011,104.47,101.1,122.6,119.8,0.169,24.8,24.8,1.915365744870652,1.3215172313084054,-5.160000000000011,-3.838482768691605
Kevin Huerter,1628989.0,CHI,CHA,points,14.5,PrizePicks,11.65,11.86,0.44,-2.64,11.95,25.0,2025-11-29 00:40:00+00:00,2025-11-29,0.269,12.3,0.42,-2.2,Kevin Huerter|CHI|CHA|points|14.5|2025-11-29,,,,,,,,2025-11-29,,,,,,,-2.5500000000000007,104.68,100.61,102.645,117.4,119.3,4.560000000000002,105.89,98.28,120.5,121.4,0.193,24.7,24.7,3.824558272354096,1.481517231308402,-4.560000000000002,-3.0784827686916003
Keyonte George,1641718.0,UTA,SAC,ra,11.0,PrizePicks,8.58,11.71,0.67,0.71,10.09,35.0,2025-11-29 02:40:00+00:00,2025-11-29,0.252,10.8,0.58,-0.2,Keyonte George|UTA|SAC|ra|11.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,-0.91,102.85,102.12,102.485,119.6,119.9,5.160000000000011,104.47,101.1,122.6,119.8,0.269,34.7,34.7,1.915365744870652,1.3215172313084054,-5.160000000000011,-3.838482768691605
Kon Knueppel,1642851.0,CHA,CHI,ra,8.0,PrizePicks,8.56,7.57,0.33,-0.43,8.54,45.0,2025-11-29 00:40:00+00:00,2025-11-29,0.248,9.0,0.42,1.0,Kon Knueppel|CHA|CHI|ra|8.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.5399999999999991,100.61,104.68,102.645,119.3,117.4,2.660000000000011,98.28,105.89,121.4,120.5,0.205,33.3,33.3,1.1710048426150124,1.481517231308402,-2.660000000000011,-1.1784827686916088
Kris Dunn,1627739.0,LAC,MEM,ra,6.0,PrizePicks,7.21,6.29,0.56,0.29,6.26,25.0,2025-11-29 03:10:00+00:00,2025-11-29,0.239,5.3,0.42,-0.7,Kris Dunn|LAC|MEM|ra|6.0|2025-11-29,,,,,,,,2025-11-29,,,,,,,0.2599999999999998,97.15,101.4,99.275,119.9,114.9,0.1600000000000108,97.62,99.66,120.7,114.3,0.134,26.1,26.1,0.9177580893682596,-1.8884827686915884,-0.1600000000000108,-2.048482768691599
